customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Charges.daily
6038-GCYEC,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,24,Sin servicio telefónico,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),54.15,1240.25,1.805
6040-CGACY,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,15,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,0.6533333333333334
6047-SUHPR,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,39,Con servicio telefónico,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,59.8,2343.85,1.9933333333333332
6047-YHPVI,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,69.7,316.9,2.3233333333333333
6048-NJXHX,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,41,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Electronic check,19.75,899.45,0.6583333333333333
6048-QBXKL,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,2,Con servicio telefónico,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Sí,Credit card (automatic),56.55,118.25,1.885
6048-UWKAL,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,69,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4,6998.95,3.5133333333333336
6050-FFXES,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,69,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.35,7240.65,3.5116666666666663
6050-IJRHS,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,70,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Sí,Electronic check,106.5,7397.0,3.55
6051-PTVNS,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,55,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,0.6383333333333333
6060-DRTNL,Abandonó la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,5,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Sí,Mailed check,84.85,415.55,2.828333333333333
6060-QBMGV,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,70,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,0.6616666666666667
6061-GWWAV,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,41,Con servicio telefónico,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,70.2,2894.55,2.3400000000000003
6061-PQHMK,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,25,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.9,527.5,0.6633333333333333
6064-PUPMC,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,23,Con servicio telefónico,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,1.9066666666666667
6064-ZATLR,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,27,Con servicio telefónico,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),52.85,1498.65,1.7616666666666667
6067-NGCEU,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,65,Con servicio telefónico,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),111.05,7107.0,3.7016666666666667
6072-NUQCB,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,22,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,0.675
6075-QMNRR,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,52,Con servicio telefónico,No,DSL,Yes,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),49.75,2535.55,1.6583333333333334
6075-SLNIL,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,38,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Sí,Credit card (automatic),95.1,3691.2,3.17
6077-BDPXA,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,3,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,70.15,194.2,2.3383333333333334
6078-VESFR,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,13,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.45,849.1,2.3483333333333336
6080-LNESI,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,51,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.75,1234.6,0.825
6080-TCMYC,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,40,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sí,Electronic check,81.2,3292.3,2.7066666666666666
6082-GLJIX,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,18,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.25,331.35,0.6416666666666667
6082-OQFBA,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,23,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,436.9,0.6549999999999999
6086-ESGRL,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),80.15,80.15,2.671666666666667
6087-MVHJH,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,16,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Sí,Electronic check,88.45,1422.1,2.9483333333333333
6087-YPWHO,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,No tiene dependientes,72,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,68.15,4808.7,2.271666666666667
6088-BXMRG,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,32,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,98.85,3089.6,3.295
6092-QZVPP,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,36,Con servicio telefónico,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Sí,Credit card (automatic),79.2,2854.95,2.64
6094-ZIVKX,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,68,Con servicio telefónico,No,DSL,Yes,No,Yes,No,No,No,One year,Sí,Credit card (automatic),54.45,3674.95,1.8150000000000002
6096-EGVTU,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,64,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.9,1595.5,0.83
6097-EQISJ,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,66,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Sí,Credit card (automatic),102.45,6615.15,3.415
6100-FJZDG,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,26,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Sí,Bank transfer (automatic),20.05,505.9,0.6683333333333333
6100-QQHEB,Abandonó la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,17,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,92.55,1515.1,3.085
6101-IMRMM,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,6,Con servicio telefónico,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,94.5,575.45,3.15
6103-BOCOU,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,26,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sí,Electronic check,80.7,2193.0,2.69
6103-LIANB,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,59,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Sí,Credit card (automatic),99.5,5861.75,3.316666666666667
6103-QCKFX,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,44,Con servicio telefónico,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,1.875
6108-OQZDQ,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,4,Con servicio telefónico,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sí,Electronic check,97.95,384.5,3.265
6110-OHIHY,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,3,Con servicio telefónico,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,2.6416666666666666
6112-KTHFQ,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,13,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,19.3,279.3,0.6433333333333333
6114-TCFID,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,29,Sin servicio telefónico,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,1.3166666666666667
6115-ZTBFQ,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,72,Sin servicio telefónico,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,2.183333333333333
6116-RFVHN,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,34,Con servicio telefónico,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Sí,Electronic check,100.45,3414.65,3.3483333333333336
6119-SPUDB,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,46,Sin servicio telefónico,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.25,1755.35,1.275
6120-RJKLU,Permanece en la empresa,Female,Adulto mayor,Tiene pareja,No tiene dependientes,62,Con servicio telefónico,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Sí,Credit card (automatic),79.95,4819.75,2.665
6121-TNHBO,Permanece en la empresa,Female,Adulto mayor,No tiene pareja,No tiene dependientes,63,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),83.0,5243.05,2.7666666666666666
6121-VZNQB,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,19.1,19.1,0.6366666666666667
6122-EFVKN,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,Tiene dependientes,24,Sin servicio telefónico,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,1.1916666666666667
6122-LJADA,Permanece en la empresa,Male,No es adulto mayor,Tiene pareja,Tiene dependientes,70,Con servicio telefónico,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sí,Credit card (automatic),90.15,6237.05,3.0050000000000003
6124-ACRHJ,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0.6583333333333333
6127-ISGTU,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,16,Con servicio telefónico,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sí,Electronic check,84.95,1378.25,2.8316666666666666
6127-IYJOZ,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,45.85,45.85,1.5283333333333333
6128-AQBMT,Permanece en la empresa,Male,Adulto mayor,Tiene pareja,No tiene dependientes,41,Sin servicio telefónico,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sí,Electronic check,53.95,2215.4,1.7983333333333333
6128-CZOMY,Abandonó la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Electronic check,45.65,45.65,1.5216666666666667
6128-DAFVY,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,56,Sin servicio telefónico,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Sí,Credit card (automatic),44.85,2564.95,1.495
6131-FOYAS,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,35,Con servicio telefónico,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Sí,Electronic check,59.6,2094.9,1.9866666666666668
6131-IUNXN,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,19,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,382.2,0.6733333333333333
6131-JLWZM,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,13,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Sí,Mailed check,20.3,275.4,0.6766666666666666
6133-OZILE,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,18,Sin servicio telefónico,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Sí,Electronic check,35.2,607.3,1.1733333333333333
6134-KWTBV,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,62,Con servicio telefónico,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.4,1429.65,0.7799999999999999
6135-OZQVA,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,7,Con servicio telefónico,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Sí,Electronic check,53.65,404.35,1.7883333333333333
6137-MFAJN,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,48,Sin servicio telefónico,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Sí,Electronic check,44.8,2104.55,1.4933333333333332
6137-NICCO,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,6,Con servicio telefónico,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Sí,Mailed check,94.05,518.75,3.135
6139-ZZRBQ,Permanece en la empresa,Male,Adulto mayor,No tiene pareja,No tiene dependientes,64,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Sí,Bank transfer (automatic),20.05,1198.05,0.6683333333333333
6140-QNRQQ,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sí,Mailed check,71.55,71.55,2.385
6141-OOXUQ,Abandonó la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0.6549999999999999
6142-VSJQO,Abandonó la empresa,Female,No es adulto mayor,Tiene pareja,Tiene dependientes,1,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Bank transfer (automatic),44.35,44.35,1.4783333333333333
6143-JQKEA,Permanece en la empresa,Male,No es adulto mayor,No tiene pareja,No tiene dependientes,10,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,Sí,Credit card (automatic),45.8,436.2,1.5266666666666666
6145-NNPNO,Permanece en la empresa,Female,No es adulto mayor,No tiene pareja,No tiene dependientes,1,Con servicio telefónico,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,1.4716666666666667
6147-CBCRA,Permanece en la empresa,Female,No es adulto mayor,Tiene pareja,No tiene dependientes,33,Con servicio telefónico,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,669.45,0.6683333333333333
